F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_23_829.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_23_829.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_23_829.jpg, 0, 1, 0, 30.19029
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_23_933.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_23_933.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_23_933.jpg, 0, 1, 0, 30.1903
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_24_041.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_24_041.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_24_041.jpg, 0, 1, 0, 30.1903
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_24_151.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_24_151.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_24_151.jpg, 0, 1, 0, 30.19031
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_24_260.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_24_260.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_24_260.jpg, 0, 1, 0, 30.19029
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_24_370.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_24_370.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_24_370.jpg, 0, 1, 0, 30.19029
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_24_476.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_24_476.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_24_476.jpg, -0.1427976, 1, 0, 30.18503
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_24_585.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_24_585.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_24_585.jpg, -0.3552096, 1, 0, 30.16413
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_24_689.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_24_689.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_24_689.jpg, -0.04237048, 1, 0, 30.19039
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_24_794.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_24_794.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_24_794.jpg, 0, 1, 0, 30.18995
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_24_895.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_24_895.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_24_895.jpg, 0, 1, 0, 30.19027
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_24_999.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_24_999.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_24_999.jpg, 0, 1, 0, 30.19029
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_25_103.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_25_103.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_25_103.jpg, 0, 1, 0, 30.19027
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_25_206.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_25_206.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_25_206.jpg, 0, 1, 0, 30.19029
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_25_308.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_25_308.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_25_308.jpg, 0, 1, 0, 30.19028
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_25_408.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_25_408.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_25_408.jpg, 0, 1, 0, 30.1903
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_25_512.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_25_512.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_25_512.jpg, 0, 1, 0, 30.19032
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_25_621.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_25_621.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_25_621.jpg, 0, 1, 0, 30.19033
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_25_721.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_25_721.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_25_721.jpg, 0, 1, 0, 30.19023
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_25_823.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_25_823.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_25_823.jpg, 0, 1, 0, 30.19032
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_25_923.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_25_923.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_25_923.jpg, 0, 1, 0, 30.19031
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_26_031.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_26_031.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_26_031.jpg, 0, 1, 0, 30.19029
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_26_133.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_26_133.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_26_133.jpg, 0, 1, 0, 30.19031
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_26_240.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_26_240.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_26_240.jpg, -0.149157, 1, 0, 30.18422
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_26_345.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_26_345.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_26_345.jpg, -0.466167, 1, 0, 30.14682
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_26_451.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_26_451.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_26_451.jpg, -0.1801839, 1, 0, 30.19239
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_26_560.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_26_560.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_26_560.jpg, 0, 1, 0, 30.18862
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_26_663.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_26_663.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_26_663.jpg, 0, 1, 0, 30.18995
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_26_769.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_26_769.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_26_769.jpg, 0, 1, 0, 30.19028
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_26_872.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_26_872.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_26_872.jpg, 0, 1, 0, 30.19048
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_26_974.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_26_974.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_26_974.jpg, -0.1818294, 1, 0, 30.18142
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_27_082.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_27_082.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_27_082.jpg, -0.4768929, 1, 0, 30.14598
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_27_183.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_27_183.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_27_183.jpg, -0.5431041, 1, 0, 30.16029
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_27_293.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_27_293.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_27_293.jpg, -0.1805606, 1, 0, 30.19527
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_27_395.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_27_395.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_27_395.jpg, 0, 1, 0, 30.18809
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_27_499.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_27_499.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_27_499.jpg, 0, 1, 0, 30.18988
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_27_604.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_27_604.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_27_604.jpg, 0, 1, 0, 30.18981
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_27_709.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_27_709.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_27_709.jpg, 0, 1, 0, 30.18991
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_27_818.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_27_818.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_27_818.jpg, 0, 1, 0, 30.18993
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_27_924.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_27_924.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_27_924.jpg, 0, 1, 0, 30.18955
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_28_031.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_28_031.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_28_031.jpg, 0, 1, 0, 30.19044
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_28_137.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_28_137.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_28_137.jpg, -0.033885, 1, 0, 30.18993
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_28_244.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_28_244.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_28_244.jpg, -0.327402, 1, 0, 30.1656
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_28_348.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_28_348.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_28_348.jpg, -0.5574993, 1, 0, 30.13915
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_28_453.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_28_453.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_28_453.jpg, -0.1890396, 1, 0, 30.19507
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_28_558.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_28_558.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_28_558.jpg, 0, 1, 0, 30.18845
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_28_665.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_28_665.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_28_665.jpg, 0, 1, 0, 30.18993
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_28_774.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_28_774.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_28_774.jpg, 0, 1, 0, 30.1909
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_28_877.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_28_877.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_28_877.jpg, -0.1407126, 1, 0, 30.18526
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_28_981.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_28_981.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_28_981.jpg, -0.4232835, 1, 0, 30.15338
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_29_088.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_29_088.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_29_088.jpg, -0.7426674, 1, 0, 30.11003
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_29_198.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_29_198.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_29_198.jpg, -0.4499437, 1, 0, 30.19043
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_29_298.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_29_298.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_29_298.jpg, -0.1493675, 1, 0, 30.19611
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_29_399.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_29_399.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_29_399.jpg, 0, 1, 0, 30.18706
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_29_502.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_29_502.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_29_502.jpg, 0, 1, 0, 30.19056
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_29_610.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_29_610.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_29_610.jpg, 0, 1, 0, 30.19016
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_29_717.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_29_717.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_29_717.jpg, 0, 1, 0, 30.18971
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_29_821.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_29_821.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_29_821.jpg, 0, 1, 0, 30.19076
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_29_928.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_29_928.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_29_928.jpg, 0, 1, 0, 30.1901
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_30_029.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_30_029.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_30_029.jpg, -0.1828374, 1, 0, 30.18005
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_30_136.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_30_136.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_30_136.jpg, -0.5030138, 1, 0, 30.14294
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_30_243.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_30_243.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_30_243.jpg, -0.2211536, 1, 0, 30.1915
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_30_355.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_30_355.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_30_355.jpg, 0, 1, 0, 30.18894
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_30_457.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_30_457.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_30_457.jpg, 0, 1, 0, 30.19017
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_30_562.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_30_562.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_30_562.jpg, 0, 1, 0, 30.1905
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_30_665.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_30_665.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_30_665.jpg, 0, 1, 0, 30.19029
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_30_775.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_30_775.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_30_775.jpg, -0.3264429, 1, 0, 30.16736
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_30_878.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_30_878.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_30_878.jpg, -0.6364869, 1, 0, 30.12631
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_30_986.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_30_986.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_30_986.jpg, -0.353526, 1, 0, 30.19082
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_31_098.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_31_098.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_31_098.jpg, 0, 1, 0, 30.18462
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_31_200.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_31_200.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_31_200.jpg, 0, 1, 0, 30.18973
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_31_307.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_31_307.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_31_307.jpg, 0, 1, 0, 30.19039
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_31_415.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_31_415.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_31_415.jpg, -0.08689471, 1, 0, 30.18885
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_31_521.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_31_521.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_31_521.jpg, -0.4054635, 1, 0, 30.15652
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_31_628.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_31_628.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_31_628.jpg, -0.1258665, 1, 0, 30.1916
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_31_734.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_31_734.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_31_734.jpg, 0, 1, 0, 30.18982
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_31_837.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_31_837.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_31_837.jpg, 0, 1, 0, 30.18993
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_31_944.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_31_944.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_31_944.jpg, 0, 1, 0, 30.19035
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_32_053.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_32_053.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_32_053.jpg, 0, 1, 0, 30.19017
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_32_158.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_32_158.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_32_158.jpg, 0, 1, 0, 30.19032
F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\center_2020_01_24_13_03_32_263.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\left_2020_01_24_13_03_32_263.jpg, F:\Self_Study\Udemy_Self_Driving_Car\Data\IMG\right_2020_01_24_13_03_32_263.jpg, 0, 1, 0, 30.19027
